postal_code,district,district_grp,state,zone,metro,tier,city
140123,rupnagar,rupnagar,punjab,north,no,tier3,anandpur sahib
140124,rupnagar,rupnagar,punjab,north,no,tier3,nangal
140125,rupnagar,rupnagar,punjab,north,no,tier3,nangal
140126,rupnagar,rupnagar,punjab,north,no,tier3,nangal
140133,rupnagar,rupnagar,punjab,north,no,tier3,chandigarh
140201,patiala,patiala,punjab,north,no,tier3,rupnagar
140301,rupnagar,rupnagar,punjab,north,no,tier3,kharar
140306,rupnagar,rupnagar,punjab,north,no,tier3,mohali
140307,rupnagar,rupnagar,punjab,north,no,tier3,rupnagar
140308,rupnagar,rupnagar,punjab,north,no,tier3,rupnagar
140401,patiala,patiala,punjab,north,no,tier3,rajpura
140402,patiala,patiala,punjab,north,no,tier3,patiala
140405,fatehgarh sahib,fatehgarh sahib,punjab,north,no,tier3,patiala
140406,fatehgarh sahib,fatehgarh sahib,punjab,north,no,tier3,sirhind
140407,fatehgarh sahib,fatehgarh sahib,punjab,north,no,tier3,fatehgarh sahib
140408,fatehgarh sahib,fatehgarh sahib,punjab,north,no,tier3,fatehgarh sahib
140412,fatehgarh sahib,fatehgarh sahib,punjab,north,no,tier3,bassi pathana
140413,rupnagar,rupnagar,punjab,north,no,tier3,rupnagar
140417,patiala,patiala,punjab,north,no,tier3,patiala
140501,patiala,patiala,punjab,north,no,tier3,lalru
140506,patiala,patiala,punjab,north,no,tier3,patiala
140507,patiala,patiala,punjab,north,no,tier3,derabassi
140601,patiala,patiala,punjab,north,no,tier3,banur
140602,patiala,patiala,punjab,north,no,tier3,patiala
140603,patiala,patiala,punjab,north,no,tier3,zirakpur
140604,patiala,patiala,punjab,north,no,tier3,bharuch
140701,patiala,patiala,punjab,north,no,tier3,patiala
140702,patiala,patiala,punjab,north,no,tier3,ghanaur
140802,fatehgarh sahib,fatehgarh sahib,punjab,north,no,tier3,fatehgarh sahib
140901,rupnagar,rupnagar,punjab,north,no,tier3,fatehgarh sahib
141001,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141002,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141003,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141004,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141006,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141007,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141008,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141010,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141011,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141012,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141013,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141014,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141015,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141016,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141017,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141021,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141022,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141027,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141101,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141102,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141103,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141104,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141105,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141106,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141107,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141108,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141109,ludhiana,ludhiana,punjab,north,yes,tier2,raikot
141110,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141112,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141113,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141114,ludhiana,ludhiana,punjab,north,yes,tier2,samrala
141115,ludhiana,ludhiana,punjab,north,yes,tier2,machhiwara
141116,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141117,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141118,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141119,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141120,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141121,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141122,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141123,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141125,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141126,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141127,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141201,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141202,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141203,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141204,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141205,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141206,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141401,ludhiana,ludhiana,punjab,north,yes,tier2,khanna
141402,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141411,fatehgarh sahib,fatehgarh sahib,punjab,north,no,tier3,fatehgarh sahib
141412,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141413,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141414,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141415,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141416,ludhiana,ludhiana,punjab,north,yes,tier2,payal
141417,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141418,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141419,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141421,ludhiana,ludhiana,punjab,north,yes,tier2,doraha
141422,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
141801,fatehgarh sahib,fatehgarh sahib,punjab,north,no,tier3,ankleshwar
142001,moga,moga,punjab,north,no,tier3,moga
142002,moga,moga,punjab,north,no,tier3,moga
142003,moga,moga,punjab,north,no,tier3,moga
142011,moga,moga,punjab,north,no,tier3,moga
142021,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142022,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142023,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142024,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142025,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142026,ludhiana,ludhiana,punjab,north,yes,tier2,jagraon
142027,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142028,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142029,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142030,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142031,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142032,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142033,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142034,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142035,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142036,ludhiana,ludhiana,punjab,north,yes,tier2,ludhiana
142037,moga,moga,punjab,north,no,tier3,badhni kalan
142038,moga,moga,punjab,north,no,tier3,ludhiana
142039,moga,moga,punjab,north,no,tier3,fatehgarh sahib
142040,moga,moga,punjab,north,no,tier3,ferozepur
142041,moga,moga,punjab,north,no,tier3,moga
142042,moga,moga,punjab,north,no,tier3,dharamkot
142043,moga,moga,punjab,north,no,tier3,ferozepur
142044,firozpur,firozpur,punjab,north,no,tier3,makhu
142045,moga,moga,punjab,north,no,tier3,moga
142046,moga,moga,punjab,north,no,tier3,ferozepur
142047,firozpur,firozpur,punjab,north,no,tier3,zira
142048,moga,moga,punjab,north,no,tier3,moga
142049,moga,moga,punjab,north,no,tier3,ferozepur
142050,firozpur,firozpur,punjab,north,no,tier3,ludhiana
142052,firozpur,firozpur,punjab,north,no,tier3,ferozepur
142053,moga,moga,punjab,north,no,tier3,moga
142054,moga,moga,punjab,north,no,tier3,moga
142055,moga,moga,punjab,north,no,tier3,ferozepur
142056,moga,moga,punjab,north,no,tier3,ferozepur
142057,moga,moga,punjab,north,no,tier3,ferozepur
142058,moga,moga,punjab,north,no,tier3,moga
142060,firozpur,firozpur,punjab,north,no,tier3,ferozepur
143001,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143002,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143003,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143005,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143006,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143008,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143009,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143022,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143099,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143101,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143102,amritsar,amritsar,punjab,north,yes,tier2,ajnala
143103,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143104,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143105,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143107,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143108,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143109,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143110,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143111,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143112,amritsar,amritsar,punjab,north,yes,tier2,ajnala
143113,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143114,amritsar,amritsar,punjab,north,yes,tier2,ajnala
143115,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143116,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143117,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143118,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143119,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143149,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143201,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143202,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143203,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143204,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143205,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143301,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143302,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143303,tarn taran,tarn taran,punjab,north,no,tier3,bhikhiwind
143304,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143305,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143401,tarn taran,tarn taran,punjab,north,no,tier3,tarn taran
143402,tarn taran,tarn taran,punjab,north,no,tier3,tarn taran
143406,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143407,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143408,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143409,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143410,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143411,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143412,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143413,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143414,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143415,tarn taran,tarn taran,punjab,north,no,tier3,amritsar
143416,tarn taran,tarn taran,punjab,north,no,tier3,patti
143419,tarn taran,tarn taran,punjab,north,no,tier3,khem karan
143422,tarn taran,tarn taran,punjab,north,no,tier3,tarn taran
143501,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143502,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143504,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143505,gurdaspur,gurdaspur,punjab,north,no,tier3,batala
143506,gurdaspur,gurdaspur,punjab,north,no,tier3,batala
143507,gurdaspur,gurdaspur,punjab,north,no,tier3,batala
143511,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143512,gurdaspur,gurdaspur,punjab,north,no,tier3,kalanaur
143513,gurdaspur,gurdaspur,punjab,north,no,tier3,batala
143514,gurdaspur,gurdaspur,punjab,north,no,tier3,batala
143515,gurdaspur,gurdaspur,punjab,north,no,tier3,batala
143516,gurdaspur,gurdaspur,punjab,north,no,tier3,qadian
143517,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143518,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143519,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143520,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143521,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143525,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143526,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143527,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143528,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143529,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143530,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143531,gurdaspur,gurdaspur,punjab,north,no,tier3,dina nagar
143532,gurdaspur,gurdaspur,punjab,north,no,tier3,fatehgarh sahib
143533,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143534,pathankot,pathankot,punjab,north,no,tier3,gurdaspur
143601,amritsar,amritsar,punjab,north,yes,tier2,majitha
143602,gurdaspur,gurdaspur,punjab,north,no,tier3,fatehgarhchurian
143603,amritsar,amritsar,punjab,north,yes,tier2,amritsar
143604,gurdaspur,gurdaspur,punjab,north,no,tier3,dera baba nanak
143605,gurdaspur,gurdaspur,punjab,north,no,tier3,gurdaspur
143606,amritsar,amritsar,punjab,north,yes,tier2,amritsar
144001,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144002,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144003,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144004,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144005,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144006,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144007,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144008,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144009,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144010,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144011,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144012,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144013,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144014,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144020,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144021,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144022,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144023,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144024,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144025,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144026,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144027,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144028,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144029,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144030,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144031,jalandhar,jalandhar,punjab,north,no,tier3,phagwara
144032,jalandhar,jalandhar,punjab,north,no,tier3,phagwara
144033,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144034,jalandhar,jalandhar,punjab,north,no,tier3,phagwara
144035,jalandhar,jalandhar,punjab,north,no,tier3,kapurthala
144036,jalandhar,jalandhar,punjab,north,no,tier3,phagwara
144037,jalandhar,jalandhar,punjab,north,no,tier3,kapurthala
144039,jalandhar,jalandhar,punjab,north,no,tier3,nurmahal
144040,jalandhar,jalandhar,punjab,north,no,tier3,nakodar
144041,jalandhar,jalandhar,punjab,north,no,tier3,nakodar
144042,jalandhar,jalandhar,punjab,north,no,tier3,nakodar
144043,jalandhar,jalandhar,punjab,north,no,tier3,kapurthala
144044,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144101,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144102,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144103,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144104,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144105,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144106,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144201,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144202,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144204,hoshiarpur,hoshiarpur,punjab,north,no,tier3,tanda
144205,hoshiarpur,hoshiarpur,punjab,north,no,tier3,dasuya
144206,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144207,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144208,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144209,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144210,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144211,hoshiarpur,hoshiarpur,punjab,north,no,tier3,mukerian
144212,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144213,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144214,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144216,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144221,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hajipur
144222,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144223,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144224,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144301,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144302,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144303,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144305,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144306,hoshiarpur,hoshiarpur,punjab,north,no,tier3,alawalpur
144311,jalandhar,jalandhar,punjab,north,no,tier3,phagwara
144401,kapurthala,kapurthala,punjab,north,no,tier3,phagwara
144402,kapurthala,kapurthala,punjab,north,no,tier3,phagwara
144403,kapurthala,kapurthala,punjab,north,no,tier3,phagwara
144404,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144405,kapurthala,kapurthala,punjab,north,no,tier3,phagwara
144406,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144407,kapurthala,kapurthala,punjab,north,no,tier3,phagwara
144408,kapurthala,kapurthala,punjab,north,no,tier3,phagwara
144409,jalandhar,jalandhar,punjab,north,no,tier3,goraya
144410,jalandhar,jalandhar,punjab,north,no,tier3,phillaur
144411,kapurthala,kapurthala,punjab,north,no,tier3,phagwara
144415,jalandhar,jalandhar,punjab,north,no,tier3,nawanshahar
144416,jalandhar,jalandhar,punjab,north,no,tier3,apra
144417,nawanshahr,nawanshahr,punjab,north,no,tier3,jalandhar
144418,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144419,jalandhar,jalandhar,punjab,north,no,tier3,jalandhar
144421,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahar
144422,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahar
144501,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahr
144502,jalandhar,jalandhar,punjab,north,no,tier3,gurdaspur
144503,nawanshahr,nawanshahr,punjab,north,no,tier3,jalandhar
144504,nawanshahr,nawanshahr,punjab,north,no,tier3,jalandhar
144505,nawanshahr,nawanshahr,punjab,north,no,tier3,banga
144506,nawanshahr,nawanshahr,punjab,north,no,tier3,jalandhar
144507,nawanshahr,nawanshahr,punjab,north,no,tier3,banga
144508,nawanshahr,nawanshahr,punjab,north,no,tier3,jalandhar
144509,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahar
144510,nawanshahr,nawanshahr,punjab,north,no,tier3,jalandhar
144511,nawanshahr,nawanshahr,punjab,north,no,tier3,jalandhar
144512,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahar
144513,jalandhar,jalandhar,punjab,north,no,tier3,nawanshahar
144514,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahr
144515,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahr
144516,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahar
144517,nawanshahr,nawanshahr,punjab,north,no,tier3,rahon
144518,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahar
144519,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144520,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144521,nawanshahr,nawanshahr,punjab,north,no,tier3,hoshiarpur
144522,nawanshahr,nawanshahr,punjab,north,no,tier3,hoshiarpur
144523,hoshiarpur,hoshiarpur,punjab,north,no,tier3,hoshiarpur
144524,nawanshahr,nawanshahr,punjab,north,no,tier3,nawanshahr
